epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3116.15,1.93725,3.74929,1.66514,0,0,0,0,nan,nan,nan,0.00066453,0.00066453,0.00066453
2,5331.07,1.59645,2.13372,1.42946,0,0,0,0,nan,nan,nan,0.00106762,0.00106762,0.00106762
